path,title,h1,status,owner,audience,source_of_truth,last_reviewed,review_interval_days,line_count,byte_count,risky_terms,broken_local_links,has_front_matter
docs/ai/llm_provider_fallback_contract.md,LLM Provider Fallback Contract,LLM Provider Fallback Contract,,,,,,,35,887,,0,False
docs/ai/production_ai_pii_safety_contract.md,Production AI PII Safety Contract,Production AI PII Safety Contract,,,,,,,32,1047,,0,False
docs/ai/production_lesson_generation_validation_contract.md,Production Lesson Generation Validation Contract,Production Lesson Generation Validation Contract,,,,,,,70,2149,,0,False
docs/ai/production_llm_gateway_contract.md,Production LLM Gateway Contract,Production LLM Gateway Contract,,,,,,,35,1336,,0,False
docs/ai/remediation_safety_contract.md,Remediation Safety Contract,Remediation Safety Contract,,,,,,,42,1183,,0,False
docs/ai_lesson_safety.md,AI Lesson Safety Baseline,AI Lesson Safety Baseline,,,,,,,36,1128,,0,False
docs/analytics/learning_event_schema.md,POPIA-safe learning event schema,POPIA-safe learning event schema,,,,,,,22,937,,0,False
docs/api/README.md,API Documentation Index,API Documentation,active,backend,developer,True,2026-06-22,30,22,616,,0,True
docs/api/_build/README.md,Archived documentation redirect,Archived documentation redirect,archived,documentation-governance,reviewer,False,2026-06-22,180,25,762,,0,True
docs/api_envelope_contract.md,API Envelope Contract,API Envelope Contract,,,,,,,101,2016,,0,False
docs/api_v2.md,API V2 Overview,API V2 Overview,,,,,,,176,4074,,0,False
docs/api_versioning_policy.md,EduBoost API Versioning Policy,EduBoost API Versioning Policy,,,,,,,140,4277,,0,False
docs/architecture/CORE_TECHNICAL_AUDIT_2026-05-17.md,EduBoost V2 Core Technical Audit,EduBoost V2 Core Technical Audit,,,,,,,687,28955,production-ready,0,False
docs/architecture/README.md,Architecture Documentation Index,Architecture Documentation,active,architecture,developer,True,2026-06-22,60,22,666,,0,True
docs/architecture/V2_ARCHITECTURE.md,EduBoost SA — Recommended Architecture,EduBoost SA — Recommended Architecture,,,,,,,296,14300,,0,False
docs/architecture/architecture_decisions.md,Architecture Decisions Index,Architecture Decisions Index,,,,,,,36,810,,1,False
docs/architecture/architecture_diagram.md,EduBoost SA V2 — Architecture Diagram,EduBoost SA V2 — Architecture Diagram,,,,,,,140,4018,,0,False
docs/architecture/auth_boundary_debt_report.md,Auth Boundary Debt Report,Auth Boundary Debt Report,,,,,,,16,433,,0,False
docs/architecture/auth_lifecycle_extraction_report.md,Auth Lifecycle Extraction Report,Auth Lifecycle Extraction Report,,,,,,,23,609,,0,False
docs/architecture/auth_service_extraction_followup.md,Auth Service Extraction Follow-up,Auth Service Extraction Follow-up,,,,,,,14,369,,0,False
docs/architecture/auth_service_extraction_report.md,Auth Service Extraction Report,Auth Service Extraction Report,,,,,,,17,538,,0,False
docs/architecture/auth_service_ownership_report.md,Auth Service Ownership Report,Auth Service Ownership Report,,,,,,,27,542,,0,False
docs/architecture/boundary_debt_queue.md,Boundary Debt Queue,Boundary Debt Queue,,,,,,,23,688,,0,False
docs/architecture/boundary_enforcement_policy.md,Boundary Enforcement Policy,Boundary Enforcement Policy,,,,,,,21,639,,0,False
docs/architecture/import_boundaries.md,Import Boundaries,Import Boundaries,,,,,,,77,2362,,0,False
docs/architecture/import_linter_availability.md,Import-Linter Availability,Import-Linter Availability,,,,,,,10,122,,0,False
docs/architecture/import_linter_contract_run.md,Import-Linter Contract Run,Import-Linter Contract Run,,,,,,,32,1130,,0,False
docs/architecture/legacy_learner_access_guard_report.md,Legacy Learner Access Guard Report,Legacy Learner Access Guard Report,,,,,,,11,285,,0,False
docs/architecture/metaphor_glossary.md,Metaphor → Domain Name Glossary,Metaphor → Domain Name Glossary,,,,,,,40,1212,,0,False
docs/architecture/router_repository_boundary_inventory.md,Router Repository Boundary Inventory,Router Repository Boundary Inventory,,,,,,,8,374,,0,False
docs/architecture/router_repository_boundary_matrix.md,Router Repository Boundary Matrix,Router Repository Boundary Matrix,,,,,,,32,2239,,0,False
docs/architecture/router_service_dependency_map.md,Router Service Dependency Map,Router Service Dependency Map,,,,,,,32,5018,,0,False
docs/architecture/service_boundary_classification_policy.md,Service Boundary Classification Policy,Service Boundary Classification Policy,,,,,,,24,1129,,0,False
docs/architecture/service_boundary_inventory.md,Service Boundary Inventory,Service Boundary Inventory,,,,,,,195,13182,,0,False
docs/architecture/service_family_map.md,Service Family Map,Service Family Map,,,,,,,195,27720,,0,False
docs/architecture/transaction_boundary_inventory.md,Transaction Boundary Inventory,Transaction Boundary Inventory,,,,,,,360,46813,,0,False
docs/architecture/tx_route_wiring_inventory.md,Transaction Route Wiring Inventory,Transaction Route Wiring Inventory,,,,,,,51,4524,,0,False
docs/architecture.md,Architecture,Architecture,,,,,,,39,1189,,0,False
docs/archive/EduBoost_Technical_Status_Report.md,EduBoost V2 — Comprehensive Technical Status Report,EduBoost V2 — Comprehensive Technical Status Report,,,,,,,524,24010,fully complete,4,False
docs/archive/INTEGRATION_COMPLETE.md,EduBoost V2 PR Integration Complete ✅,EduBoost V2 PR Integration Complete ✅,,,,,,,303,11273,production-ready,2,False
docs/archive/LLM_Integration_Roadmap.md,EduBoost V2: LLM Brain Integration Roadmap,EduBoost V2: LLM Brain Integration Roadmap,,,,,,,76,5999,,0,False
docs/archive/PR_INTEGRATION_SUMMARY.md,PR Integration Summary (2026-05-08),PR Integration Summary (2026-05-08),,,,,,,587,25865,,0,False
docs/archive/README.md,Documentation Archive Index,Documentation Archive,active,documentation-governance,reviewer,False,2026-06-22,180,22,653,,0,True
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/DOC_ALIGNMENT_REPORT.md,docs/DOC Alignment Report,docs/DOC Alignment Report,,,,,,,82,5995,DBE AI Expert;Cosmos DB;Azure ML;knowledge graph,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/README.md,EduBoost V2 Controlled Document Set,EduBoost V2 Controlled Document Set,,,,,,,8,378,,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 1 - Requirements & Concept/DOC-01_System-Requirements-Specification_(SRS).md,System Requirements Specification (SRS),System Requirements Specification (SRS),,,,,,,113,7981,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 1 - Requirements & Concept/DOC-02_System-Subsystem-Specification_(SSS).md,System/Subsystem Specification (SSS),System/Subsystem Specification (SSS),,,,,,,93,6157,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 1 - Requirements & Concept/DOC-03_Concept-of-Operations_(ConOps).md,Concept of Operations (ConOps),Concept of Operations (ConOps),,,,,,,114,6322,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 1 - Requirements & Concept/DOC-04_Stakeholder-Requirements-Definition_(StRS).md,Stakeholder Requirements Definition (StRS),Stakeholder Requirements Definition (StRS),,,,,,,93,5877,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 1 - Requirements & Concept/DOC-05_Business-Requirements-Document_(BRD).md,Business Requirements Document (BRD),Business Requirements Document (BRD),,,,,,,99,5625,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 1 - Requirements & Concept/DOC-06_Use-Case-Specification_(UCS).md,Use-Case Specification (UCS),Use-Case Specification (UCS),,,,,,,96,6062,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 2 - Architecture & Design/DOC-07_Software-Design-Document_(SDD).md,Software Design Document (SDD),Software Design Document (SDD),,,,,,,106,5541,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 2 - Architecture & Design/DOC-08_Software-Architecture-Document_(SAD).md,Software Architecture Document (SAD),Software Architecture Document (SAD),,,,,,,105,5378,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 2 - Architecture & Design/DOC-09_Interface-Control-Document_(ICD).md,Interface Control Document (ICD),Interface Control Document (ICD),,,,,,,119,7118,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 2 - Architecture & Design/DOC-10_Database-Design-Document_(DDD).md,Database Design Document (DDD),Database Design Document (DDD),,,,,,,179,12490,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 2 - Architecture & Design/DOC-11_Data-Dictionary_(DD).md,Data Dictionary (DD),Data Dictionary (DD),,,,,,,96,5619,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 2 - Architecture & Design/DOC-12_Security-Architecture-Document_(SecAD).md,Security Architecture Document (SecAD),Security Architecture Document (SecAD),,,,,,,91,5139,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 3 - Implementation & Code/DOC-13_API-Reference.md,API Reference,API Reference,,,,,,,290,26863,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 3 - Implementation & Code/DOC-14_Coding-Standards-Document_(CSD).md,Coding Standards Document (CSD),Coding Standards Document (CSD),,,,,,,93,4975,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-15_Test-Plan_(TP).md,Test Plan (TP),Test Plan (TP),,,,,,,90,4953,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-16_Test-Design-Specification_(TDS).md,Test Design Specification (TDS),Test Design Specification (TDS),,,,,,,85,4767,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-17_Test-Case-Specification_(TCS).md,Test Case Specification (TCS),Test Case Specification (TCS),,,,,,,86,5017,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-18_Test-Procedures_(TestProc).md,Test Procedures,Test Procedures,,,,,,,103,4405,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-19_Test-Item-Transmittal-Report_(TITR).md,Test Item Transmittal Report (TITR),Test Item Transmittal Report (TITR),,,,,,,87,4586,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-20_Test-Summary-Report_(TSR).md,Test Summary Report (TSR),Test Summary Report (TSR),,,,,,,87,4620,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-21_Software-Quality-Assurance-Plan_(SQAP).md,Software Quality Assurance Plan (SQAP),Software Quality Assurance Plan (SQAP),,,,,,,85,4585,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-22_Quality-Metrics-Report_(QMR).md,Quality Metrics Report (QMR),Quality Metrics Report (QMR),,,,,,,92,4671,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 4 - Testing & Quality Assurance/DOC-23_Code-Review-Checklist_and_Standards_(CRS).md,Code Review Checklist and Standards (CRS),Code Review Checklist and Standards (CRS),,,,,,,88,4825,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 5 - Deployment & Operations/DOC-24_Deployment-Guide.md,Deployment Guide,Deployment Guide,,,,,,,102,4919,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 5 - Deployment & Operations/DOC-25_Operational-Manual_(OpsMan).md,Operational Manual (OpsMan),Operational Manual (OpsMan),,,,,,,89,5010,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 5 - Deployment & Operations/DOC-26_Disaster-Recovery-Plan_(DRP).md,Disaster Recovery Plan (DRP),Disaster Recovery Plan (DRP),,,,,,,90,5106,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 5 - Deployment & Operations/DOC-27_Installation-and-Configuration-Guide_(ICG).md,Installation and Configuration Guide (ICG),Installation and Configuration Guide (ICG),,,,,,,111,4877,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 5 - Deployment & Operations/DOC-28_Release_Notes.md,Release Notes,Release Notes,,,,,,,92,4567,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 6 - Security & Compliance/DOC-29_Security-Plan_(SecPlan).md,Security Plan (SecPlan),Security Plan (SecPlan),,,,,,,85,4669,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 6 - Security & Compliance/DOC-30_Threat-Model-Document_(TMD).md,Threat Model Document (TMD),Threat Model Document (TMD),,,,,,,96,5273,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 6 - Security & Compliance/DOC-31_Privacy-Impact-Assessment_(PIA).md,Privacy Impact Assessment (PIA),Privacy Impact Assessment (PIA),,,,,,,95,5403,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 6 - Security & Compliance/DOC-32_Compliance_Matrix.md,Compliance Matrix,Compliance Matrix,,,,,,,88,4937,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 6 - Security & Compliance/DOC-33_Incident-Response-Plan_(IRP).md,Incident Response Plan (IRP),Incident Response Plan (IRP),,,,,,,88,4748,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 6 - Security & Compliance/DOC-34_Authority-to-Operate_(ATO).md,Authority to Operate (ATO),Authority to Operate (ATO),,,,,,,94,4713,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 7 - Project Management/DOC-35_Project-Management-Plan_(PMP).md,Project Management Plan (PMP),Project Management Plan (PMP),,,,,,,87,4627,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 7 - Project Management/DOC-36_Risk-Register_(RR).md,Risk Register (RR),Risk Register (RR),,,,,,,80,5230,production-ready,0,False
docs/archive/legacy-doc-framework/20260622T193052Z/DOC/Tier 7 - Project Management/DOC-37_Change-Management-Plan_(CMP).md,Change Management Plan (CMP),Change Management Plan (CMP),,,,,,,90,4843,production-ready,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_1_execution_plan.md,Phase 1 Execution Plan - Release-Blocking Correctness Fixes,Phase 1 Execution Plan - Release-Blocking Correctness Fixes,,,,,,,63,2045,,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_1_implementation_report.md,Phase 1 Implementation Report - Release-Blocking Correctness Fixes,Phase 1 Implementation Report - Release-Blocking Correctness Fixes,,,,,,,68,2718,,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_3_execution_plan.md,Phase 3 Execution Plan — Frontend Build and Test Health,Phase 3 Execution Plan — Frontend Build and Test Health,,,,,,,206,8261,,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_3_implementation_report.md,Phase 3 Implementation Report - Frontend Build and Test Health,Phase 3 Implementation Report - Frontend Build and Test Health,,,,,,,82,3512,,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_4_execution_plan.md,Phase 4 Execution Plan - Runtime and Environment Alignment,Phase 4 Execution Plan - Runtime and Environment Alignment,,,,,,,69,2071,,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_4_implementation_report.md,Phase 4 Implementation Report - Runtime and Environment Alignment,Phase 4 Implementation Report - Runtime and Environment Alignment,,,,,,,62,2476,,0,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_5_execution_plan.md,Phase 5 Execution Plan — Migrations and Schema Management,Phase 5 Execution Plan — Migrations and Schema Management,,,,,,,214,9356,,13,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_5_implementation_report.md,Phase 5 Implementation Report,Phase 5 Implementation Report,,,,,,,172,5677,,11,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_6_execution_plan.md,Phase 6 Execution Plan — Durable Background Jobs,Phase 6 Execution Plan — Durable Background Jobs,,,,,,,225,11411,,6,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_7_execution_plan.md,Phase 7 Execution Plan — Deployment and Security Hardening,Phase 7 Execution Plan — Deployment and Security Hardening,,,,,,,333,12788,,2,False
docs/archive/legacy-phase-controls/20260615T184543Z/execution/phase_7_implementation_report.md,Phase 7 Implementation Report — Deployment and Security Hardening,Phase 7 Implementation Report — Deployment and Security Hardening,,,,,,,210,7131,,0,False
docs/archive/patches/20260622T193052Z/patches/makefile_deduplicate_notes.md,Makefile Duplicate Target Patch,Makefile Duplicate Target Patch,,,,,,,93,3858,,0,False
docs/archive/pr-notes/20260622T193052Z/pr/PR-002R_BACKEND_RUNTIME_API_CONTRACT.md,PR-002R Backend Runtime and API Contract Evidence,PR-002R Backend Runtime and API Contract Evidence,,,,,,,206,7876,,0,False
docs/archive/pr-notes/20260622T193052Z/pr/backend_runtime_wiring_pr_template.md,Backend Runtime Wiring PR Template,Backend Runtime Wiring PR Template,,,,,,,23,429,,0,False
docs/archive/pr-notes/20260622T193052Z/pr/combined_runtime_wiring_pr_checklist.md,Combined Runtime Wiring PR Checklist,Combined Runtime Wiring PR Checklist,,,,,,,19,437,,0,False
docs/archive/pr-notes/20260622T193052Z/pr/first_audit_runtime_wiring_pr_checklist.md,First Audit Runtime Wiring PR Checklist,First Audit Runtime Wiring PR Checklist,,,,,,,26,526,,0,False
docs/archive/pr-notes/20260622T193052Z/pr/runtime_integration_pr_template.md,Runtime Integration PR Template,Runtime Integration PR Template,,,,,,,24,445,,0,False
docs/archive/pr_007_implementation_summary.md,PR-007 Frontend core flows and accessibility,PR-007 Frontend core flows and accessibility,,,,,,,106,4212,,0,False
docs/archive/release/superseded/20260622T193052Z/2026-06-21-full-pytest-latest-v2/README.md,Superseded Full Pytest Artifact,Superseded Full Pytest Artifact,,,,,,,17,610,,0,False
docs/archive/roadmaps-or-todos/20260622T193052Z/todos/data_generator_todo.md,Data Generator Remediation TODO,Data Generator Remediation TODO,,,,,,,186,9526,,0,False
docs/archive/roadmaps-or-todos/20260622T193052Z/todos/todo.md,EduBoost V2 -- North Star TODO,EduBoost V2 -- North Star TODO,,,,,,,295,18520,green baseline,0,False
